# Bundle file v0.3
44 455
39 0 171 -25.9100 -38.0200 1 182 -25.3100 -33.9800 2 162 -31.9400 -38.6600 3 153 -36.4300 -36.7500 4 147 -36.2200 -33.8300 5 135 -37.9500 -29.6900 6 137 -32.3400 -32.6800 7 137 -36.1100 -39.8600 8 107 -38.3600 -53.0600 10 139 -38.1300 -41.5900 11 138 -38.0600 -39.6600 12 120 -39.3400 -39.2900 13 134 -32.8900 -39.4100 14 141 -31.4300 -33.9200 15 137 -34.3300 -33.8900 16 158 -29.5300 -32.5300 17 137 -31.3900 -31.9100 18 124 -33.2600 -38.8500 19 143 -24.7000 -33.3200 20 137 -23.7900 -31.7000 21 144 -31.8800 -32.8400 23 154 -31.4800 -30.3200 25 150 -26.3500 -41.3800 26 78 -28.4000 -43.2900 22 143 -34.3600 -33.5000 24 133 -30.9400 -34.1200 27 78 -28.7200 -41.0400 28 74 -28.7400 -40.0300 29 80 -17.7800 -39.0100 30 73 -21.9000 -46.4200 31 67 -28.3000 -51.8700 32 67 -11.7600 -50.7100 33 65 -6.0200 -50.2200 34 75 -5.7500 -48.4000 35 52 -10.4700 -56.6100 37 42 2.3600 -62.5100 38 35 -10.8800 -68.9500 39 39 -1.3200 -73.8900 40 31 4.1700 -83.7100
-7.1436874962e-01 -2.4999723882e-01 3.0224126820e+00
160 147 141
41 0 173 -30.1800 -37.0500 1 98 -29.4300 -33.0200 2 163 -36.2500 -37.6400 3 89 -40.7700 -36.0700 4 73 -41.2800 -33.3300 5 82 -42.6700 -29.1200 6 138 -37.0500 -32.1800 7 71 -41.0200 -39.1600 8 59 -43.2400 -52.4800 9 69 -39.7600 -39.8800 10 79 -43.5500 -41.0700 11 74 -43.8400 -39.2400 12 64 -45.2400 -38.9100 13 70 -38.7000 -39.2000 14 86 -37.2200 -33.8700 15 77 -40.4300 -34.0200 16 84 -35.5200 -32.6200 17 71 -37.4300 -32.0600 18 74 -39.3600 -39.0300 19 81 -31.2100 -33.9000 20 82 -30.1200 -32.1800 21 82 -38.4800 -33.7400 23 95 -38.7300 -31.7400 25 77 -33.7700 -42.9100 26 55 -35.7400 -45.0200 22 81 -40.8300 -34.4500 24 71 -37.5800 -35.2500 27 75 -36.2500 -42.8800 28 57 -36.7100 -42.3600 29 49 -25.9200 -41.5800 30 52 -29.9100 -48.8500 31 45 -36.3100 -54.1500 32 46 -20.0200 -53.3900 33 43 -14.7400 -52.9700 34 48 -14.3100 -51.3200 35 50 -19.3100 -60.1800 37 26 -6.3000 -66.0300 36 28 -8.1000 -60.1500 38 25 -19.5200 -72.6300 39 27 -10.0900 -77.7600 40 21 -4.4400 -87.5600
-7.1423430382e-01 -2.5004930699e-01 3.0222962675e+00
160 147 141
35 0 174 -30.1800 -37.0500 1 99 -29.4300 -33.0200 2 164 -36.2500 -37.6400 3 90 -40.7700 -36.0700 4 74 -41.2800 -33.3300 6 139 -37.0500 -32.1800 7 72 -41.0200 -39.1600 8 60 -43.2400 -52.4800 9 70 -39.7600 -39.8800 10 80 -43.5500 -41.0700 11 75 -43.8400 -39.2400 12 65 -45.2400 -38.9100 13 71 -38.7000 -39.2000 14 87 -37.2200 -33.8700 15 78 -40.4300 -34.0200 16 85 -35.5200 -32.6200 17 72 -37.4300 -32.0600 18 75 -39.3600 -39.0300 19 82 -31.2100 -33.9000 20 83 -30.1200 -32.1800 21 83 -38.4800 -33.7400 23 96 -38.7300 -31.7400 25 78 -33.7700 -42.9100 26 56 -35.7400 -45.0200 22 82 -40.8300 -34.4500 24 72 -37.5800 -35.2500 27 76 -36.2500 -42.8800 29 50 -25.9200 -41.5800 30 53 -29.9100 -48.8500 33 44 -14.7400 -52.9700 34 49 -14.3100 -51.3200 35 51 -19.3100 -60.1800 38 26 -19.5200 -72.6300 39 28 -10.0900 -77.7600 40 22 -4.4400 -87.5600
-7.4435144130e-01 -2.4801811118e-01 2.9446543382e+00
123 121 108
40 0 176 -15.0300 -36.2000 1 100 -15.0600 -32.5900 2 83 -21.3400 -37.0500 3 91 -25.3200 -34.5400 4 148 -25.1900 -31.4700 5 83 -26.5100 -27.2100 6 141 -19.6800 -29.5600 8 61 -25.8700 -50.4000 9 71 -22.4400 -37.6000 10 81 -25.4800 -38.8200 11 78 -25.5200 -36.7500 12 67 -26.9400 -36.1700 13 74 -20.0200 -35.9300 14 92 -18.4200 -30.3900 15 83 -21.9500 -30.2000 16 161 -16.4500 -28.4800 17 77 -18.4600 -27.5800 18 79 -20.7000 -34.1500 19 85 -12.1700 -28.4600 20 86 -11.3000 -26.9200 21 149 -19.8600 -27.3500 23 101 -20.6400 -24.9400 25 86 -15.3500 -35.2600 26 86 -17.3800 -36.8700 22 84 -23.0900 -27.7000 24 77 -19.2600 -28.3100 27 85 -17.7000 -33.9200 28 80 -18.2700 -32.7200 29 87 -7.6700 -31.2400 30 77 -11.7200 -38.7800 31 72 -17.7000 -43.6600 32 71 -1.1300 -42.6700 33 47 4.6900 -41.5600 34 55 5.0200 -39.4300 35 56 -0.8400 -47.1900 37 47 11.9400 -52.7100 36 49 10.3200 -47.3600 38 38 -1.5700 -59.0100 39 55 7.5000 -63.7700 40 55 13.0000 -73.7000
-3.2400058123e-02 -1.8888176711e-01 2.3086028952e+00
95 102 92
2 0 178 -153.2200 -35.9100 1 184 -152.7200 -31.4800
-7.8535499973e-01 -2.6285853476e-01 2.9167581507e+00
31 25 19
7 0 182 -3.7600 -32.2600 1 186 -3.3600 -28.1000 4 151 -13.8500 -26.3100 6 144 -9.3600 -25.1900 7 144 -12.6600 -32.4600 8 113 -13.9800 -45.4100 12 124 -15.2900 -30.4200
-6.7601811246e-01 -3.2589136885e-01 3.0177993427e+00
190 172 133
3 0 186 -37.5500 -20.5600 1 187 -36.9700 -16.3900 3 158 -50.0500 -18.1800
-7.8454692104e-01 -3.4566212831e-01 2.8952766066e+00
71 56 45
7 0 188 -1.6800 -12.3400 1 102 -0.8000 -8.4200 2 171 -8.1800 -12.6800 3 95 -13.8700 -9.9700 4 79 -14.9900 -6.7200 5 89 -16.5700 -2.5200 6 90 -11.3200 -5.4900
-7.1971683129e-01 -3.6504837696e-01 3.0568487141e+00
196 174 124
5 0 189 -31.8600 -12.1400 1 188 -30.4100 -7.6000 5 141 -50.8500 -5.5600 7 148 -49.4700 -13.6200 8 115 -51.4700 -25.0700
-7.6506789404e-01 -3.8273056652e-01 2.8807372484e+00
50 6 1
3 0 194 -6.4500 -3.4100 1 192 -5.4500 0.5100 3 165 -17.4600 -1.2000
2.0062207798e-01 -8.8624734630e-02 1.1705109808e+00
35 10 1
2 0 195 -154.9400 -2.8800 1 193 -154.9800 1.4800
-7.8016879248e-01 -3.9469253581e-01 2.8438455499e+00
43 11 0
8 0 196 0.0000 0.7600 1 195 1.2100 4.7700 5 93 -11.1400 10.8400 8 119 -9.4800 -12.1200 9 158 -5.9300 1.5200 11 143 -8.8800 1.7200 12 134 -10.5000 2.7800 17 148 -2.7400 10.5000
-7.8079651425e-01 -3.9495419783e-01 2.8448228763e+00
43 11 0
13 0 197 0.0000 0.7600 1 196 1.2100 4.7700 4 160 -10.6800 6.4000 5 94 -11.1400 10.8400 6 151 -5.3600 7.4800 8 120 -9.4800 -12.1200 9 159 -5.9300 1.5200 10 87 -9.0100 -0.0300 11 144 -8.8800 1.7200 12 135 -10.5000 2.7800 16 176 -1.2600 9.4600 17 149 -2.7400 10.5000 20 155 2.5100 12.0500
2.2768876391e-01 -6.9464153071e-02 1.0384216539e+00
52 8 1
2 0 198 -156.8700 6.4800 1 107 -156.9200 10.5000
-7.8126254873e-01 -4.2602560496e-01 2.8416021049e+00
84 21 0
10 0 199 -0.8400 7.7700 1 197 0.2700 11.9400 3 167 -11.3700 10.0500 4 161 -10.9500 13.3200 5 150 -11.6200 17.7400 6 153 -5.5800 14.6100 7 153 -8.2300 7.7000 8 125 -9.5200 -5.1800 9 161 -6.4000 8.6500 10 151 -8.8900 6.9700
2.1275985061e-01 -8.4747317334e-02 1.1146341254e+00
178 139 102
2 0 200 -157.3100 9.3700 1 198 -157.1300 13.7600
-7.4556536358e-01 -4.6301132353e-01 2.9472744898e+00
35 29 8
3 0 202 -18.3600 12.3500 1 199 -17.2900 16.1400 2 175 -24.2800 11.9600
-7.3663211671e-01 -7.8302446313e-01 2.9459730667e+00
0 0 255
0
-8.2847851647e-01 -4.3004853245e-01 2.9147704669e+00
166 97 58
4 3 12 -7.6400 11.6100 4 8 -8.8600 15.1200 6 8 -4.8700 16.6700 7 5 -8.2900 9.9100
-5.6443276065e-01 5.3510279470e-02 2.9008819961e+00
17 6 3
2 3 50 -50.7800 -106.6900 6 45 -41.4600 -102.6200
-7.4597603421e-01 -4.9347214477e-01 2.9358275091e+00
29 19 0
2 3 171 -29.5200 24.8500 6 156 -26.6800 28.7800
-6.1610342541e-01 -5.4173176224e-02 2.9459094941e+00
49 39 37
2 3 32 -47.5900 -83.0600 7 16 -43.9700 -86.2000
-6.7435189158e-01 -1.0152106470e-01 3.4445562854e+00
160 133 83
3 3 42 -104.8800 -88.0200 4 33 -109.7900 -89.0500 7 32 -117.2200 -99.1000
-7.0674554293e-01 -2.7633277174e-01 2.9886359092e+00
61 51 49
2 3 155 -38.3500 -29.4300 7 145 -38.5100 -32.0800
-7.1952294993e-01 -4.0174197190e-01 2.8549904301e+00
18 12 4
2 3 166 -24.4000 2.4100 4 82 -24.5200 4.5200
-6.6187500586e-01 -3.3479447690e-01 3.0031053010e+00
194 173 132
2 4 76 -51.4600 -13.9900 6 146 -48.1900 -12.0900
5.9767127893e+00 1.2284527065e+00 -5.9188873376e+00
178 141 99
2 4 97 -87.6100 -101.8400 12 86 35.4700 -109.0400
-5.6786695369e-01 -2.2598740539e-02 3.0233477887e+00
101 40 4
2 4 104 -65.4700 -92.2600 6 117 -59.0000 -91.1400
-7.6772764717e-01 -2.1637226039e-01 2.8839958168e+00
128 124 112
4 4 140 -12.2600 -37.4700 8 104 -11.4100 -56.4000 12 117 -11.1500 -41.4000 18 126 -3.2800 -37.4400
-7.9664992091e-01 -5.2640952241e-01 2.9338858472e+00
19 18 18
2 6 22 -17.0300 39.1700 8 14 -23.1800 19.2600
-6.2985617284e-01 -1.2219926471e-01 3.0692636201e+00
12 12 12
2 6 74 -56.5200 -67.4500 8 54 -63.1400 -88.8600
-9.6970028522e-01 -2.8557399256e-01 2.8321908039e+00
39 25 14
2 6 87 39.9400 -11.9200 12 126 31.5700 -15.2600
-5.4548697601e-01 -2.8993929111e-02 2.9593505767e+00
192 122 67
6 6 121 -55.2500 -85.9200 10 118 -56.4200 -97.7000 11 119 -55.5300 -95.8300 13 116 -43.2800 -95.7500 14 73 -38.0600 -89.4400 17 120 -31.2300 -87.2300
-7.2937330164e-01 -2.0816102982e-01 2.9056842576e+00
129 123 105
3 6 133 -17.3000 -39.4300 7 131 -20.8000 -46.5700 8 103 -22.0200 -59.6200
-7.3179317341e-01 -2.6609002085e-01 2.9868852485e+00
143 137 113
32 7 17 -33.0300 -33.7400 8 20 -35.2200 -47.1200 10 15 -35.5500 -35.8600 11 19 -35.9900 -33.9100 12 9 -36.7600 -33.4500 13 7 -30.6700 -33.7200 14 14 -28.9700 -28.1400 15 13 -32.5000 -28.3400 16 14 -27.8200 -27.2100 17 14 -29.4600 -26.4300 18 10 -31.7800 -33.1600 20 16 -22.6000 -26.2100 21 18 -31.2000 -27.3700 23 18 -31.7700 -25.0300 25 15 -26.9800 -35.6000 26 8 -28.9200 -37.4100 22 17 -33.9900 -27.7700 24 15 -30.6400 -28.4500 27 18 -29.5400 -35.0400 28 20 -29.8800 -33.7500 29 13 -19.3300 -32.7700 30 12 -23.1400 -39.8400 31 9 -29.5600 -44.8400 32 9 -13.2200 -43.5700 33 10 -7.6300 -42.9500 34 11 -7.4700 -40.7200 35 11 -12.9400 -49.0900 37 10 -0.0700 -54.4200 36 12 -1.7600 -49.0400 38 11 -13.6200 -60.6100 39 9 -4.2500 -65.5300 40 9 1.1200 -75.0900
-8.0738244918e-01 -4.2429756488e-01 2.8193684277e+00
147 80 32
2 7 18 -0.7000 8.0000 10 16 -1.6000 7.7400
-7.9175434236e-01 -4.6967436303e-01 2.8363407203e+00
52 21 14
2 7 26 -7.2700 18.0100 10 27 -8.6900 17.8000
-5.5082458058e-01 -2.4056283092e-02 3.0904073377e+00
8 5 5
2 7 31 -76.6900 -100.5300 10 32 -77.6000 -105.1700
-5.7899678043e-01 -6.0302207965e-02 3.0328548204e+00
176 112 55
2 7 34 -63.5900 -88.8200 10 23 -63.7800 -92.8800
-5.2164187167e-01 -1.4725683429e-02 2.9678121689e+00
174 117 84
10 7 107 -63.6300 -96.1700 10 114 -61.1300 -100.1100 19 116 -21.1900 -92.5500 20 116 -17.7200 -90.4600 23 135 -14.9300 -87.7500 25 121 -4.1900 -101.0100 26 106 -2.9500 -103.9000 22 119 -19.2800 -90.5400 24 109 -11.6300 -92.0900 30 107 16.1000 -110.9900
-5.5091211056e-01 -3.9774929310e-02 3.0721205405e+00
141 108 98
2 7 108 -74.4700 -96.1400 10 115 -74.7900 -99.9900
-5.6322392221e-01 -5.3958776107e-02 3.0723904602e+00
30 5 2
2 7 112 -72.4000 -92.2000 10 123 -73.2600 -96.5300
-6.1021389138e-01 -4.2676038252e-02 2.9333892627e+00
34 15 11
3 7 118 -43.1000 -88.9300 11 122 -40.1600 -90.4600 12 106 -38.5400 -89.9600
-7.9174752837e-01 -1.7700556121e-01 2.8541022103e+00
22 17 14
3 7 125 -0.5000 -51.8200 10 134 -0.3900 -52.4500 13 127 7.3600 -48.5100
-6.7154084203e-01 -2.3483231953e-01 3.1908925178e+00
178 163 111
2 7 129 -74.8600 -48.3400 11 133 -82.8900 -49.3900
-7.3573756721e-01 -2.8781422248e-01 2.9508179561e+00
48 41 38
3 7 146 -27.5200 -28.0700 8 114 -29.9500 -41.3300 12 125 -31.0300 -27.0600
-7.5977713984e-01 -4.6597324805e-01 2.8526164461e+00
68 24 3
11 7 154 -16.4900 15.4400 12 138 -18.4300 18.2100 14 162 -10.6100 23.5800 16 182 -9.0500 24.4500 17 158 -10.9300 25.4900 18 153 -14.0400 19.3800 19 168 -6.7500 25.2300 20 161 -5.5600 26.6300 21 168 -16.0400 25.9600 23 182 -17.6000 28.9000 24 156 -15.6400 26.3500
-7.2945423431e-01 -2.6689041746e-01 2.9857692972e+00
120 115 92
2 8 19 -35.2200 -47.1200 11 18 -35.9900 -33.9100
-6.1442646774e-01 -6.1329112858e-02 2.9973270698e+00
40 19 16
6 8 98 -52.8900 -100.4800 10 132 -51.3800 -89.9000 11 126 -50.6500 -87.8900 13 122 -41.1900 -87.8500 16 143 -32.0400 -80.2700 17 127 -32.9000 -80.1100
-5.2914876179e-01 4.3837951558e-02 2.9617666607e+00
47 5 0
12 10 59 -57.0500 -114.6800 12 49 -53.0700 -112.5400 13 56 -42.9900 -112.6000 14 67 -37.6500 -106.5200 16 64 -29.8000 -104.2500 18 94 -27.4100 -111.6100 19 100 -14.9500 -105.5400 20 104 -11.5900 -103.3400 21 107 -15.3000 -103.7100 23 124 -7.9800 -99.9600 25 103 2.9600 -114.0500 22 106 -12.8200 -103.1300
-5.9143417599e-01 -5.2276897015e-02 3.0225633694e+00
196 125 77
2 10 67 -59.3600 -93.8800 12 54 -57.5100 -91.9200
-9.6493363371e-01 4.2071107381e-02 2.8904615351e+00
38 23 3
2 10 107 39.9000 -105.6100 11 113 39.5100 -102.9900
-6.6284114718e-01 -8.6630025756e-02 3.2087875589e+00
11 6 10
2 10 130 -80.7200 -91.2100 11 124 -81.8700 -89.3900
-7.4908232013e-01 -2.6111228514e-01 2.9407016879e+00
34 34 23
13 10 143 -24.4700 -35.4800 12 123 -25.4800 -32.6500 15 141 -21.0700 -26.6700 21 150 -19.6800 -23.9600 26 134 -17.7100 -33.0500 29 160 -7.8100 -27.6200 31 132 -18.2700 -39.4900 33 123 4.3800 -36.9700 34 143 4.5000 -34.7800 37 118 10.9300 -47.8500 36 111 9.6200 -42.5600 38 100 -2.5300 -54.1000 40 95 11.9600 -68.5600
-7.3598082147e-01 -4.5195875755e-01 2.9867226094e+00
176 157 102
2 10 152 -41.6100 10.7200 12 136 -44.6700 12.6000
-7.6954576854e-01 -5.1546074199e-01 2.9539875425e+00
167 144 108
2 10 159 -32.4000 28.0100 11 153 -32.8300 29.9300
-7.8056863896e-01 -5.2377961762e-01 2.7704490032e+00
123 68 39
2 11 37 -2.9700 31.2400 12 27 -4.9700 32.4200
-7.5723482998e-01 -4.2852141158e-01 3.0043355586e+00
160 137 96
3 11 87 -40.1900 7.7400 12 74 -42.9400 7.7700 13 153 -37.6400 7.0000
-6.0752287511e-01 -4.9275920361e-03 3.1842512094e+00
166 146 111
2 11 101 -83.8400 -110.8700 12 84 -83.3900 -111.5500
-5.8333552446e-01 -5.7962095649e-02 3.0270313316e+00
180 124 97
2 11 121 -61.2700 -90.9200 12 105 -59.9300 -91.0200
-7.0374859398e-01 -1.8680973125e-01 3.2184061764e+00
19 16 18
8 11 129 -80.2400 -59.5300 12 113 -82.3000 -60.4200 15 127 -79.7900 -58.2700 16 149 -75.6100 -57.3000 17 130 -78.1800 -57.5100 18 116 -80.5100 -66.1900 19 132 -72.7800 -61.7800 20 129 -71.8600 -60.4300
-9.2191981288e-01 4.7931309338e-02 2.8309951413e+00
30 22 4
3 4 96 34.8900 -101.8700 17 123 46.9900 -84.6400 18 109 45.9900 -89.2700
-7.2913967408e-01 -2.7101035432e-01 2.9982947351e+00
144 128 100
9 6 54 -31.3200 -26.6600 16 54 -30.7400 -26.4700 18 55 -34.6500 -32.7500 21 54 -34.2200 -27.1400 23 65 -35.0000 -24.8300 26 33 -32.4700 -37.5400 24 33 -33.4600 -28.1100 27 36 -32.6000 -34.9800 28 41 -33.2900 -33.9500
-7.6468336216e-01 -2.4184341449e-01 2.9158499224e+00
131 128 111
2 8 110 -17.5200 -51.0100 15 140 -12.8500 -29.6400
-7.1123435681e-01 -2.2567807433e-01 2.9775411635e+00
56 51 49
8 10 26 -35.8200 -46.1600 13 11 -30.9100 -43.8500 18 16 -28.9800 -42.2600 19 24 -20.5500 -37.2300 20 23 -19.8000 -35.4000 22 25 -30.1000 -37.3300 27 23 -22.7300 -43.9100 29 23 -11.8600 -41.9700
-5.5185565290e-01 -5.6090483004e-02 3.2830318691e+00
161 139 99
2 10 110 -115.4100 -103.4000 15 106 -104.9200 -102.9000
5.2785676867e-01 -1.7529501206e-02 2.5431161715e+00
160 132 93
2 10 112 -142.1700 -101.9800 13 108 -102.4700 -101.3700
-7.4786517903e-01 -2.6187875559e-01 2.9398993636e+00
34 34 23
10 10 144 -24.4700 -35.4800 15 142 -21.0700 -26.6700 21 151 -19.6800 -23.9600 26 133 -17.7100 -33.0500 28 153 -18.4000 -29.1700 29 159 -7.8100 -27.6200 31 131 -18.2700 -39.4900 32 132 -1.3700 -37.7700 33 122 4.3800 -36.9700 34 142 4.5000 -34.7800
-8.0884304231e-01 -2.3204650471e-01 2.8659315550e+00
39 35 31
4 11 76 -0.4800 -36.9200 13 75 5.4500 -35.0500 16 92 8.2000 -26.5100 17 80 6.3100 -25.6000
-5.8173942091e-01 -4.4067583893e-02 3.0709402691e+00
149 99 48
2 12 21 -67.6100 -96.0000 13 28 -58.7800 -96.5000
-5.4381759244e-01 -1.5824552548e-02 3.2586599377e+00
158 136 83
4 12 30 -109.9500 -111.6400 13 24 -101.1800 -113.2700 15 45 -97.8900 -110.3900 16 62 -92.4900 -109.1300
-7.9651169687e-01 9.5565356869e-02 2.8191778081e+00
108 97 75
2 12 47 19.2000 -114.1100 13 38 27.5500 -112.7000
-6.6343424049e-01 -8.1599233469e-02 3.2102319385e+00
12 9 10
2 12 55 -82.5400 -90.4300 13 62 -75.9300 -91.4700
-1.4941682819e+00 -1.8428439758e-02 3.5988639732e+00
19 9 1
2 12 90 34.5300 -106.4100 17 97 -72.3700 -115.3500
-5.9709133190e-01 -1.8203727382e-02 3.1610802513e+00
165 145 102
2 12 91 -81.0300 -106.7300 13 103 -72.9600 -106.8600
3.5066752439e-01 -8.3855317106e-03 2.5285153457e+00
165 141 101
2 12 94 -103.4400 -105.6200 25 139 57.9900 -90.6200
-7.4891141556e-01 -3.7316427452e-01 3.0559533493e+00
190 167 132
2 12 129 -51.1100 -7.4600 13 146 -46.0800 -7.4600
-6.9572299718e-01 -1.2381969304e-01 3.2525346326e+00
41 29 23
3 13 29 -82.2400 -79.3300 16 50 -80.4700 -76.7200 17 45 -83.7500 -76.7700
-5.1059247669e-01 5.6468792234e-02 2.9807511607e+00
23 8 5
8 13 54 -48.0200 -116.6300 15 61 -41.6000 -110.0500 16 108 -34.9300 -107.8900 19 61 -19.5300 -109.8200 20 61 -16.3600 -107.8200 23 74 -12.0200 -104.9600 22 104 -16.8800 -107.6600 24 92 -8.8500 -109.5100
-5.0641711211e-01 1.4071019156e-02 2.9755383862e+00
179 115 85
9 13 58 -50.1000 -105.9800 15 64 -43.4100 -99.4900 17 59 -36.1200 -98.0000 21 70 -21.8200 -98.3700 25 70 -3.6000 -108.9600 22 71 -19.0600 -97.8100 24 62 -11.0400 -99.7300 28 65 4.3700 -111.5000 29 41 19.5600 -111.3100
-7.4478802168e-01 -2.3697554772e-01 2.9310182606e+00
37 29 18
27 13 72 -16.7000 -38.3900 15 81 -18.1600 -32.2700 16 88 -13.5000 -30.8100 17 74 -14.9400 -29.9800 18 77 -16.6700 -36.0500 19 146 -8.4700 -30.4800 20 84 -7.5400 -28.7800 21 147 -16.2200 -29.4400 23 99 -16.5900 -26.3000 25 82 -11.3300 -36.8500 26 82 -13.0400 -38.2100 22 148 -18.9000 -29.4200 24 75 -15.2900 -29.6600 27 81 -13.4700 -35.6000 28 78 -13.8300 -34.1600 29 82 -2.8100 -32.8500 30 74 -7.0900 -39.9200 31 69 -13.0200 -44.9200 32 47 3.6200 -43.2400 33 67 9.5800 -42.7200 34 53 9.8400 -40.2500 35 54 4.3500 -47.7300 37 45 16.6000 -53.2800 36 47 15.2400 -47.8900 38 59 2.7000 -59.5900 39 42 12.2500 -64.3100 40 34 17.3400 -73.9600
-7.5286549883e-01 -2.4984462647e-01 2.9265449466e+00
137 126 112
19 13 77 -15.1200 -35.0300 15 84 -16.9000 -28.7900 17 78 -13.8100 -26.4900 18 80 -15.8000 -32.7800 19 86 -7.6400 -26.8600 20 87 -7.0900 -25.2200 21 86 -15.6900 -25.6400 23 103 -16.6200 -22.8500 25 87 -11.2000 -33.0000 26 87 -13.1600 -34.3400 24 79 -15.0700 -26.2900 28 83 -14.2600 -30.3300 29 53 -3.4400 -28.7900 30 55 -7.3000 -35.6000 32 51 2.8500 -38.8700 33 48 8.8000 -38.1100 34 56 9.0400 -35.5800 35 57 3.2100 -43.0400 37 50 15.5900 -48.4200
-7.9514610530e-01 -3.7156472538e-01 3.0766102900e+00
35 23 16
2 13 83 -42.5300 -8.9000 25 167 -57.6400 -12.0800
-6.3384646532e-01 -3.5529789260e-02 2.9074729766e+00
27 11 3
9 13 117 -21.1400 -90.5000 15 121 -17.5100 -82.8800 19 127 0.1100 -80.7200 21 135 -2.7300 -77.9100 26 118 10.4000 -88.4100 22 129 -2.6400 -77.1100 24 122 3.8700 -78.0300 27 118 11.2900 -86.5900 30 135 23.4700 -92.9100
-7.1384514302e-01 -2.3871607976e-01 3.0288091324e+00
34 22 23
5 13 130 -40.1800 -42.2400 15 133 -41.3000 -36.9200 19 139 -31.7000 -36.9700 21 141 -39.7900 -36.9400 30 142 -30.1000 -52.4600
-8.1798629165e-01 -4.3709915664e-01 2.7885146766e+00
6 8 8
26 15 6 10.6100 29.2100 16 8 15.3100 30.0400 17 9 13.1500 31.0400 18 6 9.4800 24.9900 19 9 15.9500 30.9600 20 9 16.4100 31.9600 21 14 5.1400 31.5100 23 16 1.7000 33.8700 25 13 6.2000 25.2000 26 9 3.3100 25.2300 22 12 -0.0700 31.5000 24 11 3.1300 30.9000 27 16 2.2900 28.9200 28 18 0.6000 31.5100 29 17 10.6400 33.5000 30 16 6.4700 27.4700 31 14 0.6400 23.3000 32 15 16.6300 27.1400 33 15 23.4000 29.2200 34 18 22.8900 32.6900 35 17 14.3900 26.3000 37 21 26.4400 21.4900 36 17 26.1200 26.2000 38 18 12.0000 15.9000 39 19 20.8300 11.4400 40 20 26.0100 2.7800
-8.0417147508e-01 -3.9334086552e-01 3.0638156054e+00
175 149 97
14 15 29 -46.3500 0.9400 16 30 -42.1600 2.0600 17 27 -45.3000 3.0200 18 20 -49.0500 -3.9800 19 26 -42.1500 0.9900 20 31 -42.4500 2.9600 21 25 -53.4100 1.1200 23 31 -57.5100 2.9400 25 46 -55.2000 -6.9900 26 21 -60.1500 -7.9100 22 31 -58.3900 0.0600 24 36 -57.2700 0.0800 27 26 -62.9300 -5.0100 28 31 -66.5500 -3.7200
-8.6095424927e-01 -3.8474615616e-01 2.7693230015e+00
20 10 0
9 15 30 21.3500 13.8900 16 31 25.3700 15.2000 17 53 23.5000 16.7800 18 37 19.2700 11.1300 19 57 25.7800 17.8500 20 55 25.6200 19.2500 21 92 14.0400 19.7400 23 111 9.6100 23.0900 22 92 8.6600 20.1800
-6.3534174818e-01 -6.9827519525e-02 3.1943643483e+00
10 7 3
5 15 47 -75.9800 -87.8800 16 36 -71.2900 -86.8800 17 38 -73.0200 -87.4700 18 29 -73.8500 -96.3200 19 39 -63.9200 -92.1700
-7.9642580072e-01 -4.4120753709e-01 2.8203960542e+00
55 22 9
6 15 57 -2.4100 21.4500 16 57 2.6400 22.4900 17 54 0.9500 23.5100 19 58 4.9200 23.6300 20 56 5.9000 24.9300 21 59 -4.6300 24.7100
-5.8050678075e-01 -1.5402092832e-02 3.1531835459e+00
161 146 107
2 15 62 -71.0400 -101.9400 16 124 -65.6200 -100.4800
-8.8799419114e-01 5.3371109091e-02 2.8013234377e+00
121 98 61
4 15 70 45.5600 -90.5000 16 136 49.4500 -88.7900 17 64 48.0700 -87.8200 19 40 56.7200 -83.9400
-8.0173039279e-01 -3.3924967496e-01 2.9259005825e+00
81 49 27
8 15 89 -15.0800 -5.4400 16 95 -11.3500 -4.0800 17 83 -13.5900 -3.0600 19 89 -9.1000 -3.4300 24 81 -21.2500 -3.0500 30 57 -18.0000 -9.5300 31 48 -25.2100 -13.7400 35 41 -11.1100 -13.8300
-7.7585651486e-01 -4.7126887379e-01 2.9911884764e+00
66 47 20
4 15 91 -39.8500 22.1600 16 103 -34.8900 24.0100 17 157 -37.9800 24.4500 18 88 -41.9200 17.6600
-7.7903788364e-01 -4.8956477029e-01 2.9763910441e+00
45 30 9
4 15 92 -37.3100 27.0000 16 104 -32.8700 28.1700 17 95 -35.6700 29.6100 18 89 -39.5300 23.0800
-8.7582459939e-01 -5.5215900994e-01 2.8195279868e+00
193 167 118
2 15 93 2.4000 52.7100 17 96 4.4100 54.4300
-5.9265143870e-01 7.4096127863e-03 3.1660019390e+00
33 25 11
2 15 101 -70.8900 -107.7400 16 63 -65.8100 -106.7800
-7.1106189278e-01 -1.8504557122e-01 3.2207143140e+00
12 12 14
4 15 128 -79.7900 -58.2700 17 131 -78.1800 -57.5100 18 117 -80.5100 -66.1900 20 130 -71.8600 -60.4300
-8.0980046734e-01 -3.6413308195e-01 3.1186472408e+00
185 161 124
4 15 145 -55.8500 -5.6600 18 137 -60.8000 -11.9500 19 154 -51.2900 -5.0300 23 163 -68.9900 -5.1900
-8.3483227872e-01 -3.7061240315e-01 3.0736729249e+00
45 29 17
4 15 146 -45.5600 -3.4800 20 150 -40.9300 -1.1800 25 169 -54.3500 -10.5000 33 129 -51.7000 -12.6100
-7.5769422072e-01 -4.0616902939e-01 2.8771875270e+00
40 2 1
